Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
openhab_openhab2.org.openhab.binding.mqtt.generic.mapping.SubscribeFieldToMQTTtopic,0,2,172,1,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.mapping.AbstractMqttAttributeClass,0,6,160,3,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.values.TextValue,0,1,59,1,0.0,1.0
openhab_openhab2.org.openhab.binding.foobot.internal.handler.FoobotDeviceHandler,0,2,138,1,0.0,2.0
openhab_openhab2.org.openhab.binding.foobot.internal.handler.FoobotAccountHandler,0,2,145,1,0.0,2.0
openhab_openhab2.org.openhab.binding.robonect.internal.model.RobonectAnswer,0,22,34,11,0.0,2.0
openhab_openhab2.org.openhab.binding.robonect.internal.model.ErrorEntry,0,0,56,1,0.0,0.0
openhab_openhab2.org.openhab.binding.mail.internal.MailBuilder,0,4,149,5,0.0,0.8
openhab_openhab2.org.openhab.binding.bluetooth.am43.internal.command.AM43Command,0,0,114,3,0.0,0.0
openhab_openhab2.org.openhab.binding.bluetooth.generic.internal.BluetoothChannelUtils,0,0,0,1,0,0.0
openhab_openhab2.org.openhab.binding.bluetooth.daikinmadoka.internal.model.MadokaValue,0,0,0,1,0,0.0
openhab_openhab2.org.openhab.binding.deutschebahn.internal.timetable.dto.Message,0,2,240,2,0.0,1.0
openhab_openhab2.org.openhab.binding.deutschebahn.internal.DeutscheBahnTrainHandler,0,2,120,2,0.0,1.0
openhab_openhab2.org.openhab.binding.deutschebahn.internal.filter.FilterScanner,0,0,0,1,0,0.0
openhab_openhab2.org.openhab.binding.deutschebahn.internal.filter.TimetableStopByStringEventAttributeFilter,0,4,36,2,0.0,2.0
openhab_openhab2.org.openhab.binding.deutschebahn.internal.timetable.dto.TimetableStop,0,2,145,1,0.0,2.0
openhab_openhab2.org.openhab.binding.deutschebahn.internal.filter.FilterParser,0,5,195,6,0.0,0.8333333333333334
openhab_openhab2.org.openhab.binding.deutschebahn.internal.timetable.TimetablesV1Api,0,6,26,3,0.0,2.0
openhab_openhab2.org.openhab.binding.yamahareceiver.internal.protocol.xml.InputConverterXML,0,2,96,2,0.0,1.0
openhab_openhab2.org.openhab.binding.omnikinverter.internal.OmnikInverterMessage,0,0,148,12,0.0,0.0
openhab_openhab2.org.openhab.binding.anel.internal.state.AnelState,0,9,286,8,0.0,1.125
openhab_openhab2.org.openhab.binding.anel.internal.state.AnelStateUpdater,0,4,150,6,0.0,0.6666666666666666
openhab_openhab2.org.openhab.binding.anel.internal.state.AnelCommandHandler,0,3,72,12,0.0,0.25
openhab_openhab2.org.openhab.binding.mybmw.internal.handler.simulation.Injector,0,0,18,1,0.0,0.0
openhab_openhab2.org.openhab.binding.mybmw.internal.utils.RemoteServiceUtils,0,0,13,1,0.0,0.0
openhab_openhab2.org.openhab.transform.xpath.internal.XPathTransformationService,0,0,42,1,0.0,0.0
openhab_openhab2.org.openhab.binding.buienradar.internal.buienradarapi.BuienradarPredictionAPI,0,2,112,8,0.0,0.25
openhab_openhab2.org.openhab.binding.luftdateninfo.internal.dto.SensorData,0,4,51,2,0.0,2.0
openhab_openhab2.org.openhab.binding.luftdateninfo.internal.handler.HTTPHandler,0,4,106,4,0.0,1.0
openhab_openhab2.org.openhab.binding.ahawastecollection.internal.AhaCollectionScheduleImpl,0,0,122,2,0.0,0.0
openhab_openhab2.org.openhab.persistence.dynamodb.internal.DynamoDBTableNameResolver,0,2,0,5,0,0.4
openhab_openhab2.org.openhab.transform.map.internal.MapTransformationService,0,2,76,5,0.0,0.4
openhab_openhab2.org.openhab.binding.innogysmarthome.internal.InnogyWebSocket,0,10,103,9,0.0,1.1111111111111112
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.Audio,0,0,20,2,0.0,0.0
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.Frame,0,4,72,6,0.0,0.6666666666666666
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.Widget,0,2,113,2,0.0,1.0
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.Action,0,1,69,2,0.0,0.5
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.GoalData,0,2,113,2,0.0,1.0
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.UpdateAction,0,0,10,1,0.0,0.0
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.WidgetUpdates,0,2,20,2,0.0,1.0
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.Bluetooth,0,4,87,3,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.lametrictime.api.local.model.Application,0,4,121,4,0.0,1.0
openhab_openhab2.org.openhab.binding.lametrictime.api.impl.AbstractDataIcon,0,0,32,4,0.0,0.0
openhab_openhab2.org.openhab.binding.livisismarthome.internal.LivisiWebSocket,0,10,129,9,0.0,1.1111111111111112
openhab_openhab2.org.openhab.binding.livisismarthome.internal.client.URLCreator,0,0,58,3,0.0,0.0
openhab_openhab2.org.openhab.binding.avmfritz.internal.dto.AVMFritzBaseModel,0,32,142,16,0.0,2.0
openhab_openhab2.org.openhab.binding.avmfritz.internal.dto.templates.TemplateListModel,0,2,20,1,0.0,2.0
openhab_openhab2.org.openhab.binding.avmfritz.internal.dto.templates.TemplateModel,0,4,34,2,0.0,2.0
openhab_openhab2.org.openhab.binding.avmfritz.internal.dto.ColorControlModel,0,0,41,2,0.0,0.0
openhab_openhab2.org.openhab.binding.avmfritz.internal.actions.AVMFritzHeatingActions,0,2,39,4,0.0,0.5
openhab_openhab2.org.openhab.automation.pidcontroller.internal.LowpassFilter,0,0,18,6,0.0,0.0
openhab_openhab2.org.openhab.binding.lcn.internal.pchkdiscovery.Server,0,0,38,3,0.0,0.0
openhab_openhab2.org.openhab.binding.lcn.internal.pchkdiscovery.ExtService,0,0,14,1,0.0,0.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleVariableSubHandler,0,2,45,2,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleThresholdSubHandler,0,8,58,8,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleRelaySubHandler,0,6,34,6,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleRvarModeSubHandler,0,4,0,4,0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleRollershutterOutputSubHandler,0,6,34,6,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleRvarLockSubHandler,0,4,25,4,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.AbstractLcnModuleRollershutterRelaySubHandler,0,10,41,10,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleLedSubHandler,0,7,24,7,0.0,1.0
openhab_openhab2.org.openhab.binding.lcn.internal.subhandler.LcnModuleKeyLockTableSubHandler,0,16,46,16,0.0,1.0
openhab_openhab2.org.openhab.binding.smartmeter.internal.MeterDevice,0,6,196,4,0.0,1.5
openhab_openhab2.org.openhab.binding.smartmeter.internal.conformity.negate.NegateBitParser,0,2,30,1,0.0,2.0
openhab_openhab2.org.openhab.binding.wifiled.internal.handler.LEDStateDTO,0,2,113,5,0.0,0.4
openhab_openhab2.org.openhab.binding.webthing.internal.client.DescriptionLoader,0,0,56,2,0.0,0.0
openhab_openhab2.org.openhab.binding.webthing.internal.link.TypeConverter,0,2,18,3,0.0,0.6666666666666666
openhab_openhab2.org.openhab.binding.webthing.internal.channel.Channels,0,2,35,3,0.0,0.6666666666666666
timolson_cointrader.org.cryptocoinpartners.schema.DiscreteAmount,0,1,203,2,0.0,0.5
timolson_cointrader.org.cryptocoinpartners.esper.LongestPositiveSequence,0,2,40,1,0.0,2.0
Linfar_TeamCity.SonarQubePlugin.jetbrains.buildserver.sonarplugin.util.SSLTools,0,0,64,1,0.0,0.0
Linfar_TeamCity.SonarQubePlugin.jetbrains.buildserver.sonarplugin.SonarQubeServerPropertiesProcessorProviderImpl,0,1,13,1,0.0,1.0
Linfar_TeamCity.SonarQubePlugin.jetbrains.buildserver.sonarplugin.SQRParametersAccessor,0,0,57,1,0.0,0.0
Linfar_TeamCity.SonarQubePlugin.jetbrains.buildserver.sonarplugin.buildfeatures.BranchesAndPullRequestsBuildStartContextProcessor,0,1,63,1,0.0,1.0
Linfar_TeamCity.SonarQubePlugin.jetbrains.buildserver.sonarplugin.buildfeatures.BranchesAndPullRequestsParametersPreprocessor,0,1,57,1,0.0,1.0
codecentric_spring-boot-starter-batch-web.de.codecentric.batch.metrics.BatchMetricsImpl,0,5,142,5,0.0,1.0
codecentric_spring-boot-starter-batch-web.de.codecentric.batch.listener.ProtocolListener,0,1,71,1,0.0,1.0
teamed_requs.org.requs.facet.Transform,0,0,24,3,0.0,0.0
teamed_requs.org.requs.facet.sa.Violation,0,0,59,1,0.0,0.0
teamed_requs.org.requs.facet.sa.RegexRule,0,0,32,2,0.0,0.0
teamed_requs.org.requs.facet.sa.IndentationRule,0,0,19,2,0.0,0.0
teamed_requs.org.requs.facet.sa.CascadingRule,0,0,33,2,0.0,0.0
teamed_requs.org.requs.facet.syntax.ontology.Informal,0,0,11,3,0.0,0.0
teamed_requs.org.requs.facet.syntax.ontology.Flow,0,0,22,3,0.0,0.0
teamed_requs.org.requs.facet.syntax.ontology.Signature,0,0,26,3,0.0,0.0
teamed_requs.org.requs.facet.syntax.ontology.Method,0,0,18,1,0.0,0.0
teamed_requs.org.requs.facet.syntax.ontology.XeOntology,0,0,55,3,0.0,0.0
teamed_requs.org.requs.facet.uml.Plant,0,0,30,1,0.0,0.0
tarql_tarql.org.deri.tarql.CSVParser,0,2,150,11,0.0,0.18181818181818182
tarql_tarql.org.deri.tarql.CSVTable,0,6,110,3,0.0,2.0
TomasMikula_ReactFX.org.reactfx.Counter,0,2,17,1,0.0,2.0
payara_Payara.org.glassfish.contextpropagation.View,0,1,54,2,0.0,0.5
payara_Payara.org.jvnet.hk2.config.types.HK2DomConfigTypesUtilities,0,1,59,1,0.0,1.0
payara_Payara.org.jvnet.hk2.config.HK2DomConfigUtilities,0,1,61,1,0.0,1.0
payara_Payara.org.glassfish.grizzly.config.dom.Ssl,0,0,186,2,0.0,0.0
payara_Payara.org.glassfish.grizzly.config.dom.NetworkAddressValidator,0,1,13,1,0.0,1.0
payara_Payara.org.glassfish.admin.amx.impl.util.SingletonEnforcer,0,2,21,2,0.0,1.0
payara_Payara.com.sun.enterprise.util.JavaVersion,0,6,90,5,0.0,1.2
payara_Payara.com.sun.enterprise.util.JDK,0,1,290,2,0.0,0.5
payara_Payara.com.sun.enterprise.util.BeanUtils,0,4,117,5,0.0,0.8
payara_Payara.com.sun.enterprise.util.RegexUtil,0,2,0,4,0,0.5
payara_Payara.com.sun.enterprise.util.io.ServerDirs,0,4,140,2,0.0,2.0
payara_Payara.com.sun.enterprise.util.io.FileDeletionThread,0,2,50,1,0.0,2.0
payara_Payara.com.sun.enterprise.util.reflect.ReflectUtils,0,1,35,1,0.0,1.0
payara_Payara.com.sun.enterprise.universal.PropertiesDecoder,0,1,31,1,0.0,1.0
payara_Payara.com.sun.enterprise.universal.io.SmartFile,0,3,98,2,0.0,1.5
payara_Payara.com.sun.enterprise.universal.glassfish.TokenResolver,0,1,150,1,0.0,1.0
payara_Payara.com.sun.enterprise.universal.glassfish.GFSystem,0,1,38,1,0.0,1.0
payara_Payara.com.sun.enterprise.universal.xml.SysPropsHandler,0,2,0,1,0,2.0
payara_Payara.com.sun.enterprise.universal.process.ProcessManager,0,1,205,1,0.0,1.0
payara_Payara.org.glassfish.common.util.InstanceCounter,0,4,82,3,0.0,1.3333333333333333
payara_Payara.org.glassfish.common.util.admin.ManagedFile,0,10,183,8,0.0,1.25
payara_Payara.org.glassfish.api.admin.CommandSupport,0,1,111,1,0.0,1.0
payara_Payara.org.glassfish.api.admin.progress.ProgressStatusBase,0,12,339,6,0.0,2.0
payara_Payara.org.glassfish.api.invocation.InvocationManager,0,20,61,18,0.0,1.1111111111111112
payara_Payara.org.glassfish.api.invocation.ComponentInvocation,0,2,254,1,0.0,2.0
payara_Payara.fish.payara.internal.notification.NotifierUtils,0,5,73,8,0.0,0.625
payara_Payara.org.glassfish.internal.deployment.DeploymentTracing,0,1,121,1,0.0,1.0
payara_Payara.org.glassfish.flashlight.datatree.TreeNode,0,0,59,13,0.0,0.0
payara_Payara.org.glassfish.flashlight.statistics.factory.TimeStatsFactory,0,2,11,1,0.0,2.0
payara_Payara.org.glassfish.security.services.common.SubjectUtil,0,0,38,5,0.0,0.0
payara_Payara.org.glassfish.security.services.impl.authorization.AzActionImpl,0,1,29,1,0.0,1.0
payara_Payara.org.glassfish.security.services.api.authorization.AuthorizationService,0,3,106,1,0.0,3.0
payara_Payara.org.glassfish.security.services.impl.authorization.AzResourceImpl,0,6,90,3,0.0,2.0
payara_Payara.org.glassfish.security.services.api.common.Attribute,0,4,37,4,0.0,1.0
payara_Payara.org.glassfish.security.services.api.common.Attributes,0,4,92,4,0.0,1.0
payara_Payara.org.glassfish.security.services.spi.authorization.RoleMappingProvider,0,6,22,3,0.0,2.0
payara_Payara.org.glassfish.security.services.api.context.SecurityContextService,0,2,10,1,0.0,2.0
payara_Payara.com.sun.enterprise.deployment.deploy.shared.JarArchive,0,8,102,4,0.0,2.0
payara_Payara.org.glassfish.api.deployment.archive.Archive,0,4,52,2,0.0,2.0
payara_Payara.org.glassfish.api.deployment.archive.ReadableArchive,0,4,69,2,0.0,2.0
payara_Payara.com.sun.enterprise.config.serverbeans.Engine,0,1,61,2,0.0,0.5
payara_Payara.fish.payara.admin.rest.streams.StreamWriter,0,0,66,2,0.0,0.0
payara_Payara.org.glassfish.api.ActionReport,0,5,232,5,0.0,1.0
payara_Payara.org.glassfish.admin.rest.provider.ProgressStatusEventJsonProvider,0,0,81,4,0.0,0.0
payara_Payara.org.glassfish.admin.rest.composite.RestCollection,0,18,172,9,0.0,2.0
payara_Payara.com.sun.enterprise.admin.progress.CommandProgressImpl,0,2,124,1,0.0,2.0
payara_Payara.com.sun.enterprise.admin.util.CachedCommandModel,0,2,118,1,0.0,2.0
payara_Payara.com.sun.enterprise.admin.util.cache.AdminCacheUtils,0,5,39,3,0.0,1.6666666666666667
payara_Payara.com.sun.enterprise.admin.util.cache.AdminCache,0,4,31,2,0.0,2.0
payara_Payara.fish.payara.boot.runtime.BootCommands,0,2,71,1,0.0,2.0
payara_Payara.org.glassfish.config.support.DomainXmlPreParser,0,10,0,5,0,2.0
payara_Payara.org.glassfish.grizzly.config.dom.NetworkListeners,0,10,19,4,0.0,2.5
payara_Payara.org.jvnet.hk2.config.DomDocument,0,1,166,1,0.0,1.0
payara_Payara.org.glassfish.grizzly.config.dom.NetworkListener,0,7,152,5,0.0,1.4
payara_Payara.org.glassfish.grizzly.config.dom.Protocols,0,1,24,1,0.0,1.0
payara_Payara.com.sun.enterprise.config.serverbeans.Applications,0,2,78,4,0.0,0.5
payara_Payara.org.jvnet.hk2.config.ConfigModel,0,2,698,1,0.0,2.0
payara_Payara.org.glassfish.grizzly.config.dom.Http,0,2,284,2,0.0,1.0
payara_Payara.com.sun.enterprise.config.serverbeans.JvmOptionBag,0,1,0,1,0,1.0
payara_Payara.org.jvnet.hk2.config.Transactions,0,9,372,4,0.0,2.25
payara_Payara.org.glassfish.grizzly.config.dom.Transport,0,0,119,1,0.0,0.0
payara_Payara.com.sun.enterprise.config.serverbeans.HttpService,0,4,83,2,0.0,2.0
payara_Payara.org.glassfish.api.admin.config.ApplicationName,0,0,13,1,0.0,0.0
payara_Payara.com.sun.enterprise.config.serverbeans.JavaConfig,0,2,182,1,0.0,2.0
payara_Payara.org.glassfish.grizzly.config.dom.NetworkConfig,0,2,42,1,0.0,2.0
payara_Payara.com.sun.enterprise.config.serverbeans.SecurityService,0,2,128,1,0.0,2.0
payara_Payara.com.sun.enterprise.config.serverbeans.AccessLog,0,2,127,1,0.0,2.0
payara_Payara.com.sun.enterprise.config.serverbeans.AdminService,0,3,93,1,0.0,3.0
payara_Payara.com.sun.enterprise.admin.servermgmt.stringsubs.StringSubstitutionFactory,0,3,14,3,0.0,1.0
payara_Payara.com.sun.enterprise.admin.servermgmt.xml.stringsubs.FileEntry,0,10,35,6,0.0,1.6666666666666667
payara_Payara.com.sun.enterprise.admin.servermgmt.stringsubs.impl.ModeProcessor,0,0,0,6,0,0.0
payara_Payara.com.sun.enterprise.admin.servermgmt.stringsubs.SubstitutionAlgorithm,0,6,11,2,0.0,3.0
payara_Payara.com.sun.enterprise.admin.cli.Parser,0,2,278,1,0.0,2.0
payara_Payara.com.sun.enterprise.admin.launcher.JavaConfig,0,3,121,2,0.0,1.5
payara_Payara.com.sun.enterprise.server.logging.LogEvent,0,0,59,1,0.0,0.0
payara_Payara.com.sun.enterprise.server.logging.LogFormatHelper,0,6,69,3,0.0,2.0
payara_Payara.com.sun.common.util.logging.LoggingConfigImpl,0,0,253,4,0.0,0.0
payara_Payara.com.sun.enterprise.server.logging.parser.LogParser,0,0,12,2,0.0,0.0
payara_Payara.com.sun.enterprise.v3.server.APIClassLoaderServiceImpl,0,2,0,1,0,2.0
payara_Payara.org.glassfish.api.admin.AdminCommandContext,0,0,66,1,0.0,0.0
payara_Payara.org.glassfish.api.event.Events,0,1,28,1,0.0,1.0
payara_Payara.org.glassfish.api.admin.CommandRunner,0,107,157,52,0.0,2.0576923076923075
payara_Payara.org.glassfish.contextpropagation.internal.Entry,0,1,158,1,0.0,1.0
payara_Payara.fish.payara.nucleus.hazelcast.DnsDiscoveryService,0,5,63,3,0.0,1.6666666666666667
payara_Payara.fish.payara.notification.requesttracing.RequestTrace,0,14,0,9,0,1.5555555555555556
payara_Payara.fish.payara.nucleus.requesttracing.RequestTraceSpanStore,0,8,77,7,0.0,1.1428571428571428
payara_Payara.fish.payara.nucleus.requesttracing.sampling.SampleFilter,0,0,40,2,0.0,0.0
payara_Payara.fish.payara.nucleus.requesttracing.store.RequestTraceStoreInterface,0,10,50,5,0.0,2.0
payara_Payara.fish.payara.nucleus.requesttracing.store.strategy.TraceStorageStrategy,0,3,13,3,0.0,1.0
payara_Payara.org.glassfish.admin.rest.client.utils.MarshallingUtils,0,6,0,7,0,0.8571428571428571
payara_Payara.com.sun.enterprise.deployment.DataSourceDefinitionDescriptor,0,3,0,2,0,1.5
payara_Payara.com.sun.enterprise.util.ExceptionUtil,0,2,65,1,0.0,2.0
payara_Payara.com.sun.enterprise.config.serverbeans.Node,0,0,287,4,0.0,0.0
payara_Payara.org.glassfish.embeddable.GlassFish,0,4,74,6,0.0,0.6666666666666666
payara_Payara.com.sun.enterprise.web.deploy.FilterDefDecorator,0,0,52,1,0.0,0.0
payara_Payara.org.glassfish.internal.api.JavaEEContextUtil,0,2,23,1,0.0,2.0
payara_Payara.org.glassfish.api.deployment.ApplicationContext,0,2,21,1,0.0,2.0
payara_Payara.org.glassfish.apf.impl.AnnotationUtils,0,1,81,1,0.0,1.0
payara_Payara.com.sun.enterprise.security.permissionsxml.VoidPermission,0,3,18,3,0.0,1.0
payara_Payara.com.sun.enterprise.util.HostAndPort,0,2,53,1,0.0,2.0
payara_Payara.org.glassfish.grizzly.config.dom.ThreadPool,0,0,62,1,0.0,0.0
payara_Payara.org.glassfish.connectors.config.BackendPrincipal,0,0,24,1,0.0,0.0
payara_Payara.org.glassfish.embeddable.CommandResult,0,18,23,18,0.0,1.0
payara_Payara.fish.payara.nucleus.healthcheck.configuration.HealthCheckServiceConfiguration,0,6,28,4,0.0,1.5
payara_Payara.fish.payara.nucleus.hazelcast.HazelcastRuntimeConfiguration,0,1,44,1,0.0,1.0
OpenHFT_Chronicle-Map.net.openhft.chronicle.hash.impl.util.BuildVersion,0,0,61,2,0.0,0.0
OpenHFT_Chronicle-Map.net.openhft.chronicle.hash.ChecksumEntry,0,3,18,2,0.0,1.5
OpenHFT_Chronicle-Map.net.openhft.chronicle.hash.impl.util.CanonicalRandomAccessFiles,0,9,236,8,0.0,1.125
OpenHFT_Chronicle-Map.net.openhft.chronicle.hash.impl.util.CleanerUtils,0,0,35,1,0.0,0.0
OpenHFT_Chronicle-Map.net.openhft.chronicle.hash.serialization.impl.ByteBufferDataAccess,0,1,63,1,0.0,1.0
edgedalmacio_phisix.javax.xml.bind.DateAdapter,0,6,25,6,0.0,1.0
edgedalmacio_phisix.javax.xml.bind.CurrencyAdapter,0,2,17,2,0.0,1.0
edgedalmacio_phisix.com.googlecode.phisix.api.client.PseClient,0,3,11,3,0.0,1.0
edgedalmacio_phisix.com.googlecode.phisix.api.repository.StocksRepository,0,4,10,3,0.0,1.3333333333333333
edgedalmacio_phisix.com.googlecode.phisix.api.model.Stocks,0,3,113,2,0.0,1.5
edgedalmacio_phisix.com.googlecode.phisix.api.model.Stock,0,2,211,1,0.0,2.0
edgedalmacio_phisix.com.googlecode.phisix.api.model.Price,0,0,111,1,0.0,0.0
edgedalmacio_phisix.com.googlecode.phisix.api.client.GaClient,0,0,8,2,0.0,0.0
edgedalmacio_phisix.com.googlecode.phisix.api.ext.RobotsProvider,0,0,16,1,0.0,0.0
edgedalmacio_phisix.com.googlecode.phisix.api.ext.RobotsFilter,0,1,8,1,0.0,1.0
edgedalmacio_phisix.com.googlecode.phisix.api.ext.CorsProvider,0,0,20,2,0.0,0.0
xerial_sqlite-jdbc.org.sqlite.SQLiteException,0,2,10,1,0.0,2.0
xerial_sqlite-jdbc.org.sqlite.SQLiteJDBCLoader,0,1,325,1,0.0,1.0
windy1_google-places-api-java.se.walkercrou.places.Param,0,3,27,2,0.0,1.5
apache_incubator-tamaya.org.apache.tamaya.spi.ConfigurationBuilder,0,48,234,29,0.0,1.6551724137931034
apache_incubator-tamaya.org.apache.tamaya.spi.PropertySource,0,3,101,9,0.0,0.3333333333333333
apache_incubator-tamaya.org.apache.tamaya.core.propertysource.BasePropertySource,0,6,124,4,0.0,1.5
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.URIConverter,0,1,29,8,0.0,0.125
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.URLConverter,0,1,26,8,0.0,0.125
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.InstantConverter,0,2,25,4,0.0,0.5
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.BooleanConverter,0,0,0,2,0,0.0
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.LongConverter,0,0,0,2,0,0.0
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.CharConverter,0,0,46,2,0.0,0.0
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.ShortConverter,0,0,0,2,0,0.0
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.LocalTimeConverter,0,2,25,4,0.0,0.5
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.LocalDateConverter,0,2,25,4,0.0,0.5
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.LocalDateTimeConverter,0,2,25,4,0.0,0.5
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.CurrencyConverter,0,0,0,2,0,0.0
apache_incubator-tamaya.org.apache.tamaya.core.internal.converters.ByteConverter,0,0,0,2,0,0.0
